Postal Code,Date,Sentiment,Year
80162,2/28/2024,Neutral,2024
80163,2/28/2024,Positive,2024
80164,2/28/2024,Negative,2024
80165,2/28/2024,Negative,2024
80166,2/28/2024,Negative,2024
80167,2/28/2024,Positive,2024
80168,2/28/2024,Positive,2024
80169,2/28/2024,Negative,2024
80170,2/28/2024,Positive,2024
80171,2/28/2024,Positive,2024
80172,2/28/2024,Neutral,2024
80173,2/28/2024,Positive,2024
80174,2/28/2024,Negative,2024
80175,2/28/2024,Positive,2024
80176,2/28/2024,Positive,2024
80177,2/28/2024,Positive,2024
80178,2/28/2024,Positive,2024
80179,2/28/2024,Positive,2024
80180,2/28/2024,Negative,2024
80181,2/28/2024,Positive,2024
80182,2/28/2024,Negative,2024
80183,2/28/2024,Positive,2024
80184,2/28/2024,Positive,2024
80185,2/28/2024,Neutral,2024
80186,2/28/2024,Positive,2024
80187,2/28/2024,Negative,2024
80188,2/28/2024,Negative,2024
80189,2/28/2024,Negative,2024
80190,2/28/2024,Negative,2024
80191,2/28/2024,Neutral,2024
80192,2/28/2024,Positive,2024
80193,2/28/2024,Positive,2024
80194,2/28/2024,Neutral,2024
80195,2/28/2024,Positive,2024
80196,2/28/2024,Positive,2024
80197,2/28/2024,Positive,2024
80198,2/28/2024,Negative,2024
80199,2/28/2024,Neutral,2024
81001,2/28/2024,Negative,2024
81002,2/28/2024,Positive,2024
81003,2/28/2024,Neutral,2024
81004,2/28/2024,Neutral,2024
81005,2/28/2024,Positive,2024
81006,2/28/2024,Positive,2024
81007,2/28/2024,Positive,2024
81008,2/28/2024,Negative,2024
81009,2/28/2024,Positive,2024
81010,2/28/2024,Positive,2024
81011,2/28/2024,Positive,2024
81012,2/28/2024,Positive,2024
81013,2/28/2024,Positive,2024
81014,2/28/2024,Neutral,2024
81015,2/28/2024,Negative,2024
81016,2/28/2024,Positive,2024
81017,2/28/2024,Positive,2024
81018,2/28/2024,Positive,2024
81019,2/28/2024,Neutral,2024
81020,2/28/2024,Neutral,2024
81021,2/28/2024,Negative,2024
81022,2/28/2024,Negative,2024
81023,2/28/2024,Neutral,2024
81024,2/28/2024,Neutral,2024
81025,2/28/2024,Negative,2024
81026,2/28/2024,Positive,2024
81027,2/28/2024,Negative,2024
81028,2/28/2024,Negative,2024
81029,2/28/2024,Positive,2024
81030,2/28/2024,Neutral,2024
81031,2/28/2024,Neutral,2024
81032,2/28/2024,Neutral,2024
81033,2/28/2024,Negative,2024
81034,2/28/2024,Negative,2024
81035,2/28/2024,Negative,2024
81036,2/28/2024,Positive,2024
81037,2/28/2024,Positive,2024
81038,2/28/2024,Positive,2024
81039,2/28/2024,Positive,2024
81040,2/28/2024,Positive,2024
81041,2/28/2024,Positive,2024
81042,2/28/2024,Negative,2024
81043,2/28/2024,Positive,2024
81044,2/28/2024,Positive,2024
81045,2/28/2024,Neutral,2024
81046,2/28/2024,Negative,2024
81047,2/28/2024,Negative,2024
81048,2/28/2024,Positive,2024
81049,2/28/2024,Positive,2024
80101,3/31/2024,Neutral,2024
80102,3/31/2024,Neutral,2024
80103,3/31/2024,Negative,2024
80104,3/31/2024,Positive,2024
80105,3/31/2024,Neutral,2024
80106,3/31/2024,Positive,2024
80107,3/31/2024,Negative,2024
80108,3/31/2024,Neutral,2024
80109,3/31/2024,Positive,2024
80110,3/31/2024,Positive,2024
80111,3/31/2024,Positive,2024
80112,3/31/2024,Positive,2024
80113,3/31/2024,Neutral,2024
80114,3/31/2024,Negative,2024
80115,3/31/2024,Positive,2024
80116,3/31/2024,Neutral,2024
80117,3/31/2024,Neutral,2024
80118,3/31/2024,Positive,2024
80119,3/31/2024,Neutral,2024
80120,3/31/2024,Neutral,2024
80121,3/31/2024,Positive,2024
80122,3/31/2024,Neutral,2024
80123,3/31/2024,Positive,2024
80124,3/31/2024,Negative,2024
80125,3/31/2024,Negative,2024
80126,3/31/2024,Neutral,2024
80127,3/31/2024,Positive,2024
80128,3/31/2024,Negative,2024
80129,3/31/2024,Negative,2024
80130,3/31/2024,Neutral,2024
80131,3/31/2024,Neutral,2024
80132,3/31/2024,Neutral,2024
80133,3/31/2024,Positive,2024
80134,3/31/2024,Positive,2024
80135,3/31/2024,Neutral,2024
80136,3/31/2024,Negative,2024
80137,3/31/2024,Positive,2024
80138,3/31/2024,Neutral,2024
80139,3/31/2024,Neutral,2024
80140,3/31/2024,Positive,2024
80141,3/31/2024,Negative,2024
80142,3/31/2024,Positive,2024
80143,3/31/2024,Positive,2024
80144,3/31/2024,Negative,2024
80145,3/31/2024,Positive,2024
80146,3/31/2024,Positive,2024
80147,3/31/2024,Positive,2024
80148,3/31/2024,Negative,2024
80149,3/31/2024,Positive,2024
80150,3/31/2024,Positive,2024
80151,3/31/2024,Positive,2024
80152,3/31/2024,Negative,2024
80153,3/31/2024,Negative,2024
80154,3/31/2024,Positive,2024
80155,3/31/2024,Neutral,2024
80156,3/31/2024,Positive,2024
80157,3/31/2024,Positive,2024
80158,3/31/2024,Positive,2024
80159,3/31/2024,Positive,2024
80160,3/31/2024,Neutral,2024
80161,3/31/2024,Negative,2024
80162,3/31/2024,Positive,2024
80163,3/31/2024,Positive,2024
80164,3/31/2024,Negative,2024
80165,3/31/2024,Positive,2024
80166,3/31/2024,Negative,2024
80167,3/31/2024,Positive,2024
80168,3/31/2024,Positive,2024
80169,3/31/2024,Positive,2024
80170,3/31/2024,Positive,2024
80171,3/31/2024,Neutral,2024
80172,3/31/2024,Negative,2024
80173,3/31/2024,Positive,2024
80174,3/31/2024,Positive,2024
80175,3/31/2024,Positive,2024
80176,3/31/2024,Neutral,2024
80177,3/31/2024,Negative,2024
80178,3/31/2024,Negative,2024
80179,3/31/2024,Neutral,2024
80180,3/31/2024,Positive,2024
80181,3/31/2024,Positive,2024
80182,3/31/2024,Neutral,2024
80183,3/31/2024,Neutral,2024
80184,3/31/2024,Positive,2024
80185,3/31/2024,Positive,2024
80186,3/31/2024,Positive,2024
80187,3/31/2024,Positive,2024
80188,3/31/2024,Positive,2024
80189,3/31/2024,Negative,2024
80190,3/31/2024,Positive,2024
80191,3/31/2024,Negative,2024
80192,3/31/2024,Positive,2024
80193,3/31/2024,Negative,2024
80194,3/31/2024,Positive,2024
80195,3/31/2024,Positive,2024
80196,3/31/2024,Positive,2024
80197,3/31/2024,Positive,2024
80198,3/31/2024,Positive,2024
80199,3/31/2024,Positive,2024
81001,3/31/2024,Neutral,2024
81002,3/31/2024,Positive,2024
81003,3/31/2024,Positive,2024
81004,3/31/2024,Neutral,2024
81005,3/31/2024,Positive,2024
81006,3/31/2024,Negative,2024
81007,3/31/2024,Neutral,2024
81008,3/31/2024,Positive,2024
81009,3/31/2024,Positive,2024
81010,3/31/2024,Neutral,2024
81011,3/31/2024,Positive,2024
81012,3/31/2024,Positive,2024
81013,3/31/2024,Negative,2024
81014,3/31/2024,Positive,2024
81015,3/31/2024,Negative,2024
81016,3/31/2024,Positive,2024
81017,3/31/2024,Positive,2024
81018,3/31/2024,Neutral,2024
81019,3/31/2024,Positive,2024
81020,3/31/2024,Positive,2024
81021,3/31/2024,Positive,2024
81022,3/31/2024,Positive,2024
81023,3/31/2024,Neutral,2024
81024,3/31/2024,Positive,2024
81025,3/31/2024,Positive,2024
81026,3/31/2024,Positive,2024
81027,3/31/2024,Neutral,2024
81028,3/31/2024,Positive,2024
81029,3/31/2024,Positive,2024
81030,3/31/2024,Negative,2024
81031,3/31/2024,Negative,2024
81032,3/31/2024,Positive,2024
81033,3/31/2024,Negative,2024
81034,3/31/2024,Negative,2024
81035,3/31/2024,Positive,2024
81036,3/31/2024,Positive,2024
81037,3/31/2024,Positive,2024
81038,3/31/2024,Positive,2024
81039,3/31/2024,Positive,2024
81040,3/31/2024,Negative,2024
81041,3/31/2024,Negative,2024
81042,3/31/2024,Positive,2024
81043,3/31/2024,Neutral,2024
81044,3/31/2024,Neutral,2024
81045,3/31/2024,Positive,2024
81046,3/31/2024,Negative,2024
81047,3/31/2024,Neutral,2024
81048,3/31/2024,Neutral,2024
81049,3/31/2024,Negative,2024
80101,4/30/2024,Positive,2024
80102,4/30/2024,Positive,2024
80103,4/30/2024,Positive,2024
80104,4/30/2024,Neutral,2024
80105,4/30/2024,Neutral,2024
80106,4/30/2024,Positive,2024
80107,4/30/2024,Positive,2024
80108,4/30/2024,Positive,2024
80109,4/30/2024,Negative,2024
80110,4/30/2024,Neutral,2024
80111,4/30/2024,Negative,2024
80112,4/30/2024,Positive,2024
80113,4/30/2024,Neutral,2024
80114,4/30/2024,Negative,2024
80115,4/30/2024,Positive,2024
80116,4/30/2024,Positive,2024
80117,4/30/2024,Negative,2024
80118,4/30/2024,Negative,2024
80119,4/30/2024,Neutral,2024
80120,4/30/2024,Negative,2024
80121,4/30/2024,Positive,2024
80122,4/30/2024,Positive,2024
80123,4/30/2024,Positive,2024
80124,4/30/2024,Positive,2024
80125,4/30/2024,Positive,2024
80126,4/30/2024,Positive,2024
80127,4/30/2024,Positive,2024
80128,4/30/2024,Positive,2024
80129,4/30/2024,Neutral,2024
80130,4/30/2024,Positive,2024
80131,4/30/2024,Positive,2024
80132,4/30/2024,Positive,2024
80133,4/30/2024,Positive,2024
80134,4/30/2024,Positive,2024
80135,4/30/2024,Positive,2024
80136,4/30/2024,Positive,2024
80137,4/30/2024,Positive,2024
80138,4/30/2024,Negative,2024
80139,4/30/2024,Neutral,2024
80140,4/30/2024,Positive,2024
80141,4/30/2024,Neutral,2024
80142,4/30/2024,Positive,2024
80143,4/30/2024,Positive,2024
80144,4/30/2024,Negative,2024
80145,4/30/2024,Neutral,2024
80146,4/30/2024,Positive,2024
80147,4/30/2024,Positive,2024
80148,4/30/2024,Neutral,2024
80149,4/30/2024,Neutral,2024
80150,4/30/2024,Positive,2024
80151,4/30/2024,Positive,2024
80152,4/30/2024,Positive,2024
80153,4/30/2024,Positive,2024
80154,4/30/2024,Positive,2024
80155,4/30/2024,Negative,2024
80156,4/30/2024,Neutral,2024
80157,4/30/2024,Positive,2024
80158,4/30/2024,Neutral,2024
80159,4/30/2024,Positive,2024
80160,4/30/2024,Positive,2024
80161,4/30/2024,Positive,2024
80162,4/30/2024,Positive,2024
80163,4/30/2024,Negative,2024
80164,4/30/2024,Positive,2024
80165,4/30/2024,Positive,2024
80166,4/30/2024,Positive,2024
80167,4/30/2024,Positive,2024
80168,4/30/2024,Negative,2024
80169,4/30/2024,Negative,2024
80170,4/30/2024,Negative,2024
80171,4/30/2024,Positive,2024
80172,4/30/2024,Negative,2024
80173,4/30/2024,Positive,2024
80174,4/30/2024,Positive,2024
80175,4/30/2024,Neutral,2024
80176,4/30/2024,Neutral,2024
80177,4/30/2024,Positive,2024
80178,4/30/2024,Positive,2024
80179,4/30/2024,Negative,2024
80180,4/30/2024,Neutral,2024
80181,4/30/2024,Positive,2024
80182,4/30/2024,Negative,2024
80183,4/30/2024,Positive,2024
80184,4/30/2024,Neutral,2024
80185,4/30/2024,Negative,2024
80186,4/30/2024,Negative,2024
80187,4/30/2024,Positive,2024
80188,4/30/2024,Neutral,2024
80189,4/30/2024,Negative,2024
80190,4/30/2024,Positive,2024
80191,4/30/2024,Positive,2024
80192,4/30/2024,Positive,2024
80193,4/30/2024,Negative,2024
80194,4/30/2024,Neutral,2024
80195,4/30/2024,Positive,2024
80196,4/30/2024,Positive,2024
80197,4/30/2024,Positive,2024
80198,4/30/2024,Neutral,2024
80199,4/30/2024,Neutral,2024
81001,4/30/2024,Positive,2024
81002,4/30/2024,Negative,2024
81003,4/30/2024,Negative,2024
81004,4/30/2024,Neutral,2024
81005,4/30/2024,Positive,2024
81006,4/30/2024,Positive,2024
81007,4/30/2024,Neutral,2024
81008,4/30/2024,Positive,2024
81009,4/30/2024,Positive,2024
81010,4/30/2024,Neutral,2024
81011,4/30/2024,Positive,2024
81012,4/30/2024,Neutral,2024
81013,4/30/2024,Positive,2024
81014,4/30/2024,Negative,2024
81015,4/30/2024,Negative,2024
81016,4/30/2024,Negative,2024
81017,4/30/2024,Neutral,2024
81018,4/30/2024,Neutral,2024
81019,4/30/2024,Negative,2024
81020,4/30/2024,Positive,2024
81021,4/30/2024,Positive,2024
81022,4/30/2024,Positive,2024
81023,4/30/2024,Negative,2024
81024,4/30/2024,Negative,2024
81025,4/30/2024,Positive,2024
81026,4/30/2024,Negative,2024
81027,4/30/2024,Neutral,2024
81028,4/30/2024,Negative,2024
81029,4/30/2024,Neutral,2024
81030,4/30/2024,Negative,2024
81031,4/30/2024,Positive,2024
81032,4/30/2024,Positive,2024
81033,4/30/2024,Positive,2024
81034,4/30/2024,Negative,2024
81035,4/30/2024,Negative,2024
81036,4/30/2024,Positive,2024
81037,4/30/2024,Negative,2024
81038,4/30/2024,Positive,2024
81039,4/30/2024,Neutral,2024
81040,4/30/2024,Negative,2024
81041,4/30/2024,Negative,2024
81042,4/30/2024,Neutral,2024
81043,4/30/2024,Neutral,2024
81044,4/30/2024,Positive,2024
81045,4/30/2024,Positive,2024
81046,4/30/2024,Positive,2024
81047,4/30/2024,Negative,2024
81048,4/30/2024,Negative,2024
81049,4/30/2024,Neutral,2024
80101,5/31/2024,Negative,2024
80102,5/31/2024,Positive,2024
80103,5/31/2024,Neutral,2024
80104,5/31/2024,Positive,2024
80105,5/31/2024,Negative,2024
80106,5/31/2024,Negative,2024
80107,5/31/2024,Neutral,2024
80108,5/31/2024,Positive,2024
80109,5/31/2024,Neutral,2024
80110,5/31/2024,Negative,2024
80111,5/31/2024,Neutral,2024
80112,5/31/2024,Positive,2024
80113,5/31/2024,Positive,2024
80114,5/31/2024,Positive,2024
80115,5/31/2024,Negative,2024
80116,5/31/2024,Negative,2024
80117,5/31/2024,Neutral,2024
80118,5/31/2024,Positive,2024
80119,5/31/2024,Neutral,2024
80120,5/31/2024,Positive,2024
80121,5/31/2024,Negative,2024
80122,5/31/2024,Positive,2024
80123,5/31/2024,Positive,2024
80124,5/31/2024,Positive,2024
80125,5/31/2024,Positive,2024
80126,5/31/2024,Positive,2024
80127,5/31/2024,Negative,2024
80128,5/31/2024,Negative,2024
80129,5/31/2024,Neutral,2024
80130,5/31/2024,Positive,2024
80131,5/31/2024,Neutral,2024
80132,5/31/2024,Negative,2024
80133,5/31/2024,Negative,2024
80134,5/31/2024,Negative,2024
80135,5/31/2024,Positive,2024
80136,5/31/2024,Positive,2024
80137,5/31/2024,Negative,2024
80138,5/31/2024,Negative,2024
80139,5/31/2024,Positive,2024
80140,5/31/2024,Positive,2024
80141,5/31/2024,Positive,2024
80142,5/31/2024,Negative,2024
80143,5/31/2024,Positive,2024
80144,5/31/2024,Neutral,2024
80145,5/31/2024,Negative,2024
80146,5/31/2024,Positive,2024
80147,5/31/2024,Positive,2024
80148,5/31/2024,Positive,2024
80149,5/31/2024,Positive,2024
80150,5/31/2024,Positive,2024
80151,5/31/2024,Neutral,2024
80152,5/31/2024,Negative,2024
80153,5/31/2024,Neutral,2024
80154,5/31/2024,Negative,2024
80155,5/31/2024,Neutral,2024
80156,5/31/2024,Negative,2024
80157,5/31/2024,Negative,2024
80158,5/31/2024,Neutral,2024
80159,5/31/2024,Positive,2024
80160,5/31/2024,Negative,2024
80161,5/31/2024,Positive,2024
80162,5/31/2024,Negative,2024
80163,5/31/2024,Positive,2024
80164,5/31/2024,Positive,2024
80165,5/31/2024,Negative,2024
80166,5/31/2024,Positive,2024
80167,5/31/2024,Positive,2024
80168,5/31/2024,Neutral,2024
80169,5/31/2024,Positive,2024
80170,5/31/2024,Positive,2024
80171,5/31/2024,Positive,2024
80172,5/31/2024,Positive,2024
80173,5/31/2024,Negative,2024
80174,5/31/2024,Positive,2024
80175,5/31/2024,Positive,2024
80176,5/31/2024,Positive,2024
80177,5/31/2024,Negative,2024
80178,5/31/2024,Positive,2024
80179,5/31/2024,Negative,2024
80180,5/31/2024,Negative,2024
80181,5/31/2024,Negative,2024
80182,5/31/2024,Negative,2024
80183,5/31/2024,Positive,2024
80184,5/31/2024,Positive,2024
80185,5/31/2024,Positive,2024
80186,5/31/2024,Positive,2024
80187,5/31/2024,Negative,2024
80188,5/31/2024,Positive,2024
80189,5/31/2024,Positive,2024
80190,5/31/2024,Positive,2024
80191,5/31/2024,Negative,2024
80192,5/31/2024,Positive,2024
80193,5/31/2024,Neutral,2024
80194,5/31/2024,Negative,2024
80195,5/31/2024,Positive,2024
80196,5/31/2024,Negative,2024
80197,5/31/2024,Negative,2024
80198,5/31/2024,Neutral,2024
80199,5/31/2024,Positive,2024
81001,5/31/2024,Neutral,2024
81002,5/31/2024,Negative,2024
81003,5/31/2024,Negative,2024
81004,5/31/2024,Neutral,2024
81005,5/31/2024,Neutral,2024
81006,5/31/2024,Positive,2024
81007,5/31/2024,Neutral,2024
81008,5/31/2024,Positive,2024
81009,5/31/2024,Neutral,2024
81010,5/31/2024,Negative,2024
81011,5/31/2024,Positive,2024
81012,5/31/2024,Positive,2024
81013,5/31/2024,Positive,2024
81014,5/31/2024,Positive,2024
81015,5/31/2024,Positive,2024
81016,5/31/2024,Neutral,2024
81017,5/31/2024,Positive,2024
81018,5/31/2024,Negative,2024
81019,5/31/2024,Neutral,2024
81020,5/31/2024,Positive,2024
81021,5/31/2024,Positive,2024
81022,5/31/2024,Neutral,2024
81023,5/31/2024,Positive,2024
81024,5/31/2024,Neutral,2024
81025,5/31/2024,Positive,2024
81026,5/31/2024,Positive,2024
81027,5/31/2024,Negative,2024
81028,5/31/2024,Neutral,2024
81029,5/31/2024,Positive,2024
81030,5/31/2024,Positive,2024
81031,5/31/2024,Positive,2024
81032,5/31/2024,Negative,2024
81033,5/31/2024,Negative,2024
81034,5/31/2024,Positive,2024
81035,5/31/2024,Negative,2024
81036,5/31/2024,Positive,2024
81037,5/31/2024,Neutral,2024
81038,5/31/2024,Positive,2024
81039,5/31/2024,Positive,2024
81040,5/31/2024,Negative,2024
81041,5/31/2024,Positive,2024
81042,5/31/2024,Positive,2024
81043,5/31/2024,Positive,2024
81044,5/31/2024,Neutral,2024
81045,5/31/2024,Negative,2024
81046,5/31/2024,Negative,2024
81047,5/31/2024,Neutral,2024
81048,5/31/2024,Positive,2024
81049,5/31/2024,Negative,2024
80101,6/30/2024,Negative,2024
80102,6/30/2024,Positive,2024
80103,6/30/2024,Positive,2024
80104,6/30/2024,Positive,2024
80105,6/30/2024,Negative,2024
80106,6/30/2024,Positive,2024
80107,6/30/2024,Positive,2024
80108,6/30/2024,Positive,2024
80109,6/30/2024,Negative,2024
80110,6/30/2024,Neutral,2024
80111,6/30/2024,Negative,2024
80112,6/30/2024,Negative,2024
80113,6/30/2024,Positive,2024
80114,6/30/2024,Neutral,2024
80115,6/30/2024,Positive,2024
80116,6/30/2024,Negative,2024
80117,6/30/2024,Negative,2024
80118,6/30/2024,Negative,2024
80119,6/30/2024,Neutral,2024
80120,6/30/2024,Negative,2024
80121,6/30/2024,Positive,2024
80122,6/30/2024,Negative,2024
80123,6/30/2024,Negative,2024
80124,6/30/2024,Negative,2024
80125,6/30/2024,Positive,2024
80126,6/30/2024,Positive,2024
80127,6/30/2024,Negative,2024
80128,6/30/2024,Neutral,2024
80129,6/30/2024,Neutral,2024
80130,6/30/2024,Neutral,2024
80131,6/30/2024,Neutral,2024
80132,6/30/2024,Positive,2024
80133,6/30/2024,Neutral,2024
80134,6/30/2024,Positive,2024
80135,6/30/2024,Negative,2024
80136,6/30/2024,Positive,2024
80137,6/30/2024,Positive,2024
80138,6/30/2024,Positive,2024
80139,6/30/2024,Positive,2024
80140,6/30/2024,Positive,2024
80141,6/30/2024,Positive,2024
80142,6/30/2024,Positive,2024
80143,6/30/2024,Positive,2024
80144,6/30/2024,Positive,2024
80145,6/30/2024,Negative,2024
80146,6/30/2024,Positive,2024
80147,6/30/2024,Negative,2024
80148,6/30/2024,Negative,2024
80149,6/30/2024,Positive,2024
80150,6/30/2024,Positive,2024
80151,6/30/2024,Positive,2024
80152,6/30/2024,Positive,2024
80153,6/30/2024,Neutral,2024
80154,6/30/2024,Neutral,2024
80155,6/30/2024,Positive,2024
80156,6/30/2024,Positive,2024
80157,6/30/2024,Positive,2024
80158,6/30/2024,Positive,2024
80159,6/30/2024,Negative,2024
80160,6/30/2024,Neutral,2024
80161,6/30/2024,Negative,2024
80162,6/30/2024,Negative,2024
80163,6/30/2024,Negative,2024
80164,6/30/2024,Positive,2024
80165,6/30/2024,Positive,2024
80166,6/30/2024,Neutral,2024
80167,6/30/2024,Positive,2024
80168,6/30/2024,Positive,2024
80169,6/30/2024,Neutral,2024
80170,6/30/2024,Positive,2024
80171,6/30/2024,Negative,2024
80172,6/30/2024,Positive,2024
80173,6/30/2024,Negative,2024
80174,6/30/2024,Positive,2024
80175,6/30/2024,Positive,2024
80176,6/30/2024,Neutral,2024
80177,6/30/2024,Positive,2024
80178,6/30/2024,Negative,2024
80179,6/30/2024,Positive,2024
80180,6/30/2024,Negative,2024
80181,6/30/2024,Positive,2024
80182,6/30/2024,Positive,2024
80183,6/30/2024,Positive,2024
80184,6/30/2024,Neutral,2024
80185,6/30/2024,Neutral,2024
80186,6/30/2024,Positive,2024
80187,6/30/2024,Negative,2024
80188,6/30/2024,Negative,2024
80189,6/30/2024,Positive,2024
80190,6/30/2024,Neutral,2024
80191,6/30/2024,Positive,2024
80192,6/30/2024,Positive,2024
80193,6/30/2024,Positive,2024
80194,6/30/2024,Positive,2024
80195,6/30/2024,Negative,2024
80196,6/30/2024,Neutral,2024
80197,6/30/2024,Negative,2024
80198,6/30/2024,Negative,2024
80199,6/30/2024,Positive,2024
81001,6/30/2024,Positive,2024
81002,6/30/2024,Neutral,2024
81003,6/30/2024,Positive,2024
81004,6/30/2024,Negative,2024
81005,6/30/2024,Positive,2024
81006,6/30/2024,Neutral,2024
81007,6/30/2024,Positive,2024
81008,6/30/2024,Neutral,2024
81009,6/30/2024,Positive,2024
81010,6/30/2024,Positive,2024
81011,6/30/2024,Negative,2024
81012,6/30/2024,Negative,2024
81013,6/30/2024,Negative,2024
81014,6/30/2024,Positive,2024
81015,6/30/2024,Neutral,2024
81016,6/30/2024,Neutral,2024
81017,6/30/2024,Positive,2024
81018,6/30/2024,Neutral,2024
81019,6/30/2024,Positive,2024
81020,6/30/2024,Negative,2024
81021,6/30/2024,Positive,2024
81022,6/30/2024,Neutral,2024
81023,6/30/2024,Neutral,2024
81024,6/30/2024,Positive,2024
81025,6/30/2024,Neutral,2024
81026,6/30/2024,Negative,2024
81027,6/30/2024,Positive,2024
81028,6/30/2024,Positive,2024
81029,6/30/2024,Positive,2024
81030,6/30/2024,Negative,2024
81031,6/30/2024,Positive,2024
81032,6/30/2024,Positive,2024
81033,6/30/2024,Positive,2024
81034,6/30/2024,Positive,2024
81035,6/30/2024,Positive,2024
81036,6/30/2024,Positive,2024
81037,6/30/2024,Negative,2024
81038,6/30/2024,Positive,2024
81039,6/30/2024,Positive,2024
81040,6/30/2024,Positive,2024
81041,6/30/2024,Positive,2024
81042,6/30/2024,Positive,2024
81043,6/30/2024,Positive,2024
81044,6/30/2024,Negative,2024
81045,6/30/2024,Negative,2024
81046,6/30/2024,Negative,2024
81047,6/30/2024,Negative,2024
81048,6/30/2024,Positive,2024
81049,6/30/2024,Neutral,2024
80101,7/31/2024,Positive,2024
80102,7/31/2024,Positive,2024
